,name,idx,url
2606,Yucheng County,11075,http://aqicn.org/city/cnhenan/shangqiu/yuchengxian/yuchengxianzhengfuzidongzhan/
2607,Xiayu County,11076,http://aqicn.org/city/cnhenan/shangqiu/xiayixian/xiayixianweizidongzhan/
2608,Xia Wei,11077,http://aqicn.org/city/cnhenan/shangqiu/xiayixian/xiayiguihuazhongxin/
2609,Xia Yi,11078,http://aqicn.org/city/cnhenan/shangqiu/xiayixian/xiayishangmaogang/
2610,Nanzhao County,11079,http://aqicn.org/city/cnhenan/nanyang/nanzhaoxian/nanzhaoxiangongyequ/
2611,Nanzhao County,11080,http://aqicn.org/city/cnhenan/nanyang/nanzhaoxian/nanzhaoxiansiyuanshiyanxuexiao/
2612,Fangcheng County,11081,http://aqicn.org/city/cnhenan/nanyang/fangchengxian/fangchengxianchanyequ/
2613,Xixia County,11082,http://aqicn.org/city/cnhenan/nanyang/xixiaxian/xixiaxianxiaguanggaoke/
2614,Xixia County,11083,http://aqicn.org/city/cnhenan/nanyang/xixiaxian/xixiaxianguihuaju/
2615,Zhenping County,11084,http://aqicn.org/city/cnhenan/nanyang/zhenpingxian/zhenpingxianyuduxuexiao/
2616,Zhenping County,11085,http://aqicn.org/city/cnhenan/nanyang/zhenpingxian/zhenpingxianjiaoshijinxiuxuexiao/
2617,Neixiang County,11086,http://aqicn.org/city/cnhenan/nanyang/naxiangxian/naxiangxianpengxiangkeji/
2618,Suichuan Zhengwan,11087,http://aqicn.org/city/cnhenan/nanyang/xichuanxian/xichuanzhengwanshequ/
2619,Substation of,11088,http://aqicn.org/city/cnhenan/nanyang/xichuanxian/xichuanxianshangjizhenzhengfuzizhan/
2620,Sheqi County,11089,http://aqicn.org/city/cnhenan/nanyang/sheqixian/sheqixianfajingpeixunzhongxin/
2621,Sheqi County,11090,http://aqicn.org/city/cnhenan/nanyang/sheqixian/sheqixianwei/
2622,Tanghe County,11091,http://aqicn.org/city/cnhenan/nanyang/tanghexian/tanghexianyingcaishuyuanxuexiao/
2623,Tanghe County,11092,http://aqicn.org/city/cnhenan/nanyang/tanghexian/tanghexiangongyequyiyuan/
2624,Xinye County,11093,http://aqicn.org/city/cnhenan/nanyang/xinyexian/xinyexianhuanbaojuzidongzhan/
2625,Xinye County,11094,http://aqicn.org/city/cnhenan/nanyang/xinyexian/xinyexianlongyaxuexiao/
2626,Tongbai County,11095,http://aqicn.org/city/cnhenan/nanyang/tongbaixian/tongbaixianguotuju/
2627,Tongbai County,11096,http://aqicn.org/city/cnhenan/nanyang/tongbaixian/tongbaixianshiminzhijia/
2628,No,11097,http://aqicn.org/city/cnhenan/anyang/anyangxian/anyangxianwadianxiangerzhong/
2629,Huaxian Sixth,11098,http://aqicn.org/city/cnhenan/huaxian/huaxianliuzhong/
2630,Inner Huangzao,11099,http://aqicn.org/city/cnhenan/anyang/nahuangxian/nahuangzaoxiangdujia/
2631,Hebi,5847,http://aqicn.org/city/hebi/
2632,Xinxiang,5848,http://aqicn.org/city/xinxiang/
2633,Puyang,5849,http://aqicn.org/city/puyang/
2634,Xuchang,5850,http://aqicn.org/city/xuchang/
2635,Nanyang,5851,http://aqicn.org/city/nanyang/
2636,Shangqiu,5852,http://aqicn.org/city/shangqiu/
2637,Zhoukou,5853,http://aqicn.org/city/zhoukou/
2638,Jiyuan,5854,http://aqicn.org/city/jiyuan/
2639,Economic Development,1322,http://aqicn.org/city/china/changsha/jingkaiquhuanbaoju/
2640,High,1323,http://aqicn.org/city/china/changsha/gaokaiquhuanbaoju/
2641,Mapoling,1324,http://aqicn.org/city/china/changsha/mapoling/
2642,Hunan Normal,1325,http://aqicn.org/city/china/changsha/hunanshifandaxue/
2643,Yuqua District,1326,http://aqicn.org/city/china/changsha/yuhuaquhuanbaoju/
2644,Wujialing,1327,http://aqicn.org/city/china/changsha/wujialing/
2645,New train,1328,http://aqicn.org/city/china/changsha/huochexinzhan/
2646,Tianxin District,1329,http://aqicn.org/city/china/changsha/tianxinquhuanbaoju/
2647,Hunan University,1330,http://aqicn.org/city/china/changsha/hunanzhongyiyaodaxue/
2648,Shaping,1331,http://aqicn.org/city/china/changsha/shaping/
2649,B,1424,http://aqicn.org/city/china/xiangtan/bantang/
2650,City Monitoring,1425,http://aqicn.org/city/china/xiangtan/shijiancezhan/
2651,Ji,1426,http://aqicn.org/city/china/xiangtan/jianglu/
2652,Yu,1427,http://aqicn.org/city/china/xiangtan/yuetang/
2653,HKUST,1428,http://aqicn.org/city/china/xiangtan/keda/
2654,Zh,1429,http://aqicn.org/city/china/xiangtan/zhaoshan/
2655,Sh,1430,http://aqicn.org/city/china/xiangtan/shaoshan/
2656,Ti,1431,http://aqicn.org/city/china/zhuzhou/tiantaishanzhuang/
2657,Zhuye Hospital,1432,http://aqicn.org/city/china/zhuzhou/zhuyeyiyuan/
2658,No,1433,http://aqicn.org/city/china/zhuzhou/shisizhong/
2659,Railway station,1434,http://aqicn.org/city/china/zhuzhou/huochezhan/
2660,City Monitoring,1435,http://aqicn.org/city/china/zhuzhou/shijiancezhan/
2661,Dajing,1436,http://aqicn.org/city/china/zhuzhou/dajingfengjingqu/
2662,South Lake,4455,http://aqicn.org/city/china/yueyang/nanhufengjingqu/
2663,Jinfeng Reservoir,4460,http://aqicn.org/city/china/yueyang/jinfengshuiku/
2664,Yunxi District,4458,http://aqicn.org/city/china/yueyang/yunxiqu/
2665,Junshan,4459,http://aqicn.org/city/china/yueyang/junshanqu/
2666,Chenglingji,4456,http://aqicn.org/city/china/yueyang/chenglingji/
2667,BDA,4457,http://aqicn.org/city/china/yueyang/kaifaqu/
2668,Dingcheng District,3867,http://aqicn.org/city/china/changde/dingchengquhuanbaoju/
2669,b,11327,http://aqicn.org/city/china/changde/baiheshan/
2670,Municipal Technical,3868,http://aqicn.org/city/china/changde/shijishujianduju/
2671,No,3866,http://aqicn.org/city/china/changde/shierzhong/
2672,City Monitoring,4427,http://aqicn.org/city/china/changde/shijiancezhan/
2673,Yuanjiajie,3865,http://aqicn.org/city/china/zhangjiajie/yuanjiajie/
2674,Power Administration,3864,http://aqicn.org/city/china/zhangjiajie/dianyeju/
2675,Yongding District,4453,http://aqicn.org/city/china/zhangjiajie/yongdingxinqu/
2676,Weiyang Road,4454,http://aqicn.org/city/china/zhangjiajie/weiyanglu/
2677,Changsha,1532,http://aqicn.org/city/changsha/
2679,Xiangtan,1534,http://aqicn.org/city/xiangtan/
2680,Yueyang,1535,http://aqicn.org/city/yueyang/
2681,Changde,1536,http://aqicn.org/city/changde/
2682,Zhangjiajie,1537,http://aqicn.org/city/zhangjiajie/
2683,Yuntian middle,7811,http://aqicn.org/city/china/zhuzhou/yuntianzhongxue/
2684,Institute of,7812,http://aqicn.org/city/china/huaihua/linkesuo/
2685,Hexi Inland,7813,http://aqicn.org/city/china/huaihua/hexidishuiju/
2686,City hopital,7814,http://aqicn.org/city/china/huaihua/shisiyiyuan/
2687,ji,7815,http://aqicn.org/city/china/huaihua/jiancelou/
2688,City committee,7816,http://aqicn.org/city/china/huaihua/shiweidangxiao/
2689,yu,7817,http://aqicn.org/city/china/hengyang/yuan169yiyuan/
2690,Hengyang Chemical,7818,http://aqicn.org/city/china/hengyang/hengyanghuagongzongchang/
2691,Chu Hui,7819,http://aqicn.org/city/china/hengyang/zhuhuiquhuanbaoju/
2692,City committee,7820,http://aqicn.org/city/china/hengyang/shiweidangxiao/
2693,zh,7821,http://aqicn.org/city/china/hengyang/zhenkongjidiangongsi/
2694,City Monitoring,7822,http://aqicn.org/city/china/hengyang/shijiancezhan/
2695,sh,7823,http://aqicn.org/city/china/shaoyang/shishuitusuo/
2696,sh,7824,http://aqicn.org/city/china/shaoyang/shiyizhong/
2697,sh,7825,http://aqicn.org/city/china/shaoyang/shihuagongchang/
2698,sh,7826,http://aqicn.org/city/china/shaoyang/shiguantouchang/
2699,City EPA,7827,http://aqicn.org/city/china/shaoyang/shihuanbaoju/
2700,g,7073,http://aqicn.org/city/china/yiyang/ganxigang/
2701,City EPA,7074,http://aqicn.org/city/china/yiyang/shihuanbaoju/
2702,sh,7075,http://aqicn.org/city/china/yiyang/shiteshujiaoyuxuexiao/
2703,Ziyang government,7076,http://aqicn.org/city/china/yiyang/ziyangquzhengwuzhongxin/
2704,Heshan Environmental,7077,http://aqicn.org/city/china/yiyang/heshanhuanbaofenju/
2705,m,7828,http://aqicn.org/city/china/chenzhou/matouling/
2706,sh,7829,http://aqicn.org/city/china/chenzhou/shizhizhong/
2707,x,7830,http://aqicn.org/city/china/chenzhou/xinglongbuxingjie/
2708,City Accounting,7831,http://aqicn.org/city/china/chenzhou/shishenjiju/
2709,City EPA,7832,http://aqicn.org/city/china/chenzhou/shihuanbaoju/
2710,l,7078,http://aqicn.org/city/china/yongzhou/linglingnanjindu/
2711,City Environmental,7079,http://aqicn.org/city/china/yongzhou/shihuanjingjiancezhan/
2712,Lingling District,7080,http://aqicn.org/city/china/yongzhou/linglingquhuanbaoju/
2713,Yongzhou EPA,7081,http://aqicn.org/city/china/yongzhou/yongzhoushihuanbaoju/
2714,Lengshuitan District,7082,http://aqicn.org/city/china/yongzhou/lingshuitanquhuanbaoju/
2715,Television transmitters,7833,http://aqicn.org/city/china/loudi/dianshifashetai/
2716,City committee,7834,http://aqicn.org/city/china/loudi/shiweidangxiao/
2717,li,7835,http://aqicn.org/city/china/loudi/liangang/
2718,City government,7836,http://aqicn.org/city/china/loudi/shizhengfu/
2719,City Monitoring,7837,http://aqicn.org/city/china/loudi/shijiancezhan/
2720,Yuejin reservoir,7083,http://aqicn.org/city/china/xiangxi/yuejinshuiku/
2721,zh,7084,http://aqicn.org/city/china/xiangxi/zhouzhengfu/
2722,j,7085,http://aqicn.org/city/china/xiangxi/jishoushijishengju/
2723,,11326,http://aqicn.org/city/china/changde/wulingquchanggeng/
2724,b,11327,http://aqicn.org/city/china/changde/baiheshan/
2725,Huaihua,7904,http://aqicn.org/city/huaihua/
2726,Hengyang,7905,http://aqicn.org/city/hengyang/
2727,Shaoyang,7906,http://aqicn.org/city/shaoyang/
2728,Yiyang,7907,http://aqicn.org/city/yiyang/
2729,Chenzhou,7908,http://aqicn.org/city/chenzhou/
2730,Yongzhou,7909,http://aqicn.org/city/yongzhou/
2731,Loudi,7910,http://aqicn.org/city/loudi/
2732,Zhenning Garden,1332,http://aqicn.org/city/china/nanning/zhenninghuayuan/
2733,B,1333,http://aqicn.org/city/china/nanning/beihu/
2734,City Monitoring,1334,http://aqicn.org/city/china/nanning/shijiancezhan/
2735,Daziran Garden,1335,http://aqicn.org/city/china/nanning/daziranhuayuan/
2736,Xianhu,1336,http://aqicn.org/city/china/nanning/xianhu/
2737,District Agricultural,1337,http://aqicn.org/city/china/nanning/qunongzhiyuan/
2738,y,7180,http://aqicn.org/city/china/nanning/yinghuajiayuan/
2739,Shajing town,1339,http://aqicn.org/city/china/nanning/shajingzhenjiedaoban/
2740,Yongning District,5868,http://aqicn.org/city/china/nanning/yongningquzhengfu/
2741,Haitan Park,3430,http://aqicn.org/city/china/beihai/haitangongyuan/
2742,Beihai Industrial,3431,http://aqicn.org/city/china/beihai/beihaigongyeyuan/
2743,New EPA,3432,http://aqicn.org/city/china/beihai/xinshihuanbaoju/
2744,Ni,3433,http://aqicn.org/city/china/beihai/niuweilingshuiku/
2745,Hexi water,3450,http://aqicn.org/city/china/liuzhou/hexishuichang/
2746,EPA Station,3451,http://aqicn.org/city/china/liuzhou/huanbaojiancezhan/
2747,No,3452,http://aqicn.org/city/china/liuzhou/shisizhong/
2748,No,3453,http://aqicn.org/city/china/liuzhou/shijiuzhong/
2749,Liudong Primary,3579,http://aqicn.org/city/china/liuzhou/liudongxiaoxue/
2750,Guting Hill,3580,http://aqicn.org/city/china/liuzhou/gutingshan/
2751,Monitoring station,3581,http://aqicn.org/city/china/guilin/jiancezhan/
2752,Longyin Primary,3582,http://aqicn.org/city/china/guilin/longyinxiaoxue/
2753,No,3583,http://aqicn.org/city/china/guilin/bazhong/
2754,UESTC Yaoshan,3584,http://aqicn.org/city/china/guilin/dianzikedayaoshanxiaoqu/
2755,Nanning,1550,http://aqicn.org/city/nanning/
2756,Liuzhou,1551,http://aqicn.org/city/liuzhou/
2757,Guilin,1552,http://aqicn.org/city/guilin/
2758,Beihai,1553,http://aqicn.org/city/beihai/
2759,y,7180,http://aqicn.org/city/china/nanning/yinghuajiayuan/
2760,Longyin Street,7181,http://aqicn.org/city/china/guilin/longyinluxiaoxue/
2761,CPPCC Building,7182,http://aqicn.org/city/china/wuzhou/shihuanbao/
2762,y,7183,http://aqicn.org/city/china/wuzhou/yungaixiaoxue/
2763,CPPCC Building,7184,http://aqicn.org/city/china/wuzhou/longxu/
2764,l,7185,http://aqicn.org/city/china/wuzhou/longxin/
2765,sh,7186,http://aqicn.org/city/china/fangchenggang/shawan/
2766,f,7187,http://aqicn.org/city/china/fangchenggang/fangchengzhenzhengfu/
2767,d,7188,http://aqicn.org/city/china/fangchenggang/dahaihuayuan/
2768,City EPA,7189,http://aqicn.org/city/china/qinzhou/shihuanbaozhan/
2769,sh,7190,http://aqicn.org/city/china/qinzhou/shinongkeyuan/
2770,g,7191,http://aqicn.org/city/china/qinzhou/gangquyixiao/
2771,d,7192,http://aqicn.org/city/china/guigang/dezhigaozhong/
2772,ji,7193,http://aqicn.org/city/china/guigang/jiangnanzizhan/
2773,gu,7194,http://aqicn.org/city/china/guigang/guichengzizhan/
2774,h,7195,http://aqicn.org/city/china/guigang/hechengzizhan/
2775,Hanshan reservoir,7196,http://aqicn.org/city/china/yulin/hanshanshuiku/
2776,City Monitoring,7197,http://aqicn.org/city/china/yulin/shijiancezhan/
2777,nanjiang No1,7198,http://aqicn.org/city/china/yulin/nanjiangyizhong/
2778,City Monitoring,7199,http://aqicn.org/city/china/baise/shijiancezhan/
2779,Blood Center,7200,http://aqicn.org/city/china/baise/shizhongxinxuezhan/
2780,CPPCC Building,7201,http://aqicn.org/city/china/hezhou/huanbaoxiaoqu/
2781,CPPCC Building,7202,http://aqicn.org/city/china/hezhou/zhengxiedalou/
2782,d,7203,http://aqicn.org/city/china/hechi/dongrenleyuan/
2783,City EPA,7204,http://aqicn.org/city/china/hechi/shihuanbaozhan/
2784,sh,7205,http://aqicn.org/city/china/hechi/shijikongzhongxin/
2785,Laibi No2,8932,http://aqicn.org/city/china/laibin/laibinerzhong/
2786,l,8933,http://aqicn.org/city/china/laibin/laiyezhaodaisuo/
2787,sh,7206,http://aqicn.org/city/china/chongzuo/shihuanbaojujiangzhoufenju/
2788,ch,7207,http://aqicn.org/city/china/chongzuo/chengnanxinqu/
2789,Hong Danxia,7851,http://aqicn.org/city/china/yulin/hongshixiasenlingongyuan/
2790,,11329,http://aqicn.org/city/china/yulin/shijiguangchang/
2791,Experimental Middle,7853,http://aqicn.org/city/china/yulin/shiyanzhongxue/
2792,,11330,http://aqicn.org/city/china/yulin/huanbaojiancedalou/
2793,,11328,http://aqicn.org/city/china/yulin/hongshixiasenlingongyuanduizhaodian/
2794,,11329,http://aqicn.org/city/china/yulin/shijiguangchang/
2795,,11330,http://aqicn.org/city/china/yulin/huanbaojiancedalou/
2796,Shenmu County,11149,http://aqicn.org/city/china/yulin/shenmuxianhuanbaoju/
2797,Jiaxian Environmental,11150,http://aqicn.org/city/china/yulin/jiaxianhuanbaoju/
2798,Mizhi County,11151,http://aqicn.org/city/china/yulin/mizhixianhuanbaoju/
2799,Fugu County,11152,http://aqicn.org/city/china/yulin/fuguxianhuanbaoju/
2800,Qingguan County,11153,http://aqicn.org/city/china/yulin/qingjianxianchengguanzhenpaichusuo/
2801,Hengshan County,11154,http://aqicn.org/city/china/yulin/hengshanxianzhengfu/
2802,Jude County,11155,http://aqicn.org/city/china/yulin/suidexianhuanbaoju/
2803,Zizhou County,11156,http://aqicn.org/city/china/yulin/zizhouxianzhengfu/
2804,Dingbian County,11157,http://aqicn.org/city/china/yulin/dingbianxiandisizhongxue/
2805,Jingbian County,11158,http://aqicn.org/city/china/yulin/jingbianxianlaohuanbaoju/
2806,Wubao County,11159,http://aqicn.org/city/china/yulin/wubaoxianzhengfu/
2807,Zhongzhai Port,1340,http://aqicn.org/city/china/haikou/dongzhaigang/
2808,Hainan University,1341,http://aqicn.org/city/china/haikou/hainandaxue/
2809,Xiuying Hainan,1342,http://aqicn.org/city/china/haikou/xiuyinghainanyiyuan/
2810,Hainan Normal,1343,http://aqicn.org/city/china/haikou/hainanshifandaxue/
2811,Longhua road,1344,http://aqicn.org/city/china/haikou/longhualuhuanbaojusushe/
2813,Hexizi Station,4436,http://aqicn.org/city/china/sanya/hexizizhan/
2814,Haikou,1554,http://aqicn.org/city/haikou/
2815,Sanya,1555,http://aqicn.org/city/sanya/
2816,Dongfang,5190,http://aqicn.org/city/dongfang/
2817,Wuzhishan,5191,http://aqicn.org/city/wuzhishan/
2818,Danzhou,5192,http://aqicn.org/city/danzhou/
2819,Qionghai,5193,http://aqicn.org/city/qionghai/
2820,Ledongxian,5196,http://aqicn.org/city/ledongxian/
2821,Yang Guilin,5245,http://aqicn.org/city/china/haikou/shiguilinyangzhan/
2822,Institute of,4470,http://aqicn.org/city/china/wuzhishan/linkesuo/
2823,Qiongnan TV,4471,http://aqicn.org/city/china/wuzhishan/qiongnandianshitaizhan/
2824,City Environmental,4472,http://aqicn.org/city/china/qionghai/shihuanbaodalouzhan/
2825,City People,4473,http://aqicn.org/city/china/qionghai/shirenminyiyuan/
2826,City first,4474,http://aqicn.org/city/china/danzhou/shidiyizhongxuezizhan/
2827,Dongpo school,4475,http://aqicn.org/city/china/danzhou/dongpoxuexiaozizhan/
2828,Heqing Power,4476,http://aqicn.org/city/china/danzhou/heqingdianzhan/
2829,Shitouyuan middle,5246,http://aqicn.org/city/china/wenchang/shitouyuanzhongxue/
2830,City Mine,5247,http://aqicn.org/city/china/wenchang/shikuangshanguanlizhansushedalou/
2831,City Land,5248,http://aqicn.org/city/china/wenchang/shiguotuhuanjingzijubangonglou/
2832,Chenbei xinqu,5249,http://aqicn.org/city/china/wanning/chengbeixinquzizhan/
2833,City Water,5250,http://aqicn.org/city/china/wanning/shishuiyegongsizizhan/
2834,Datianzhong School,4477,http://aqicn.org/city/china/dongfang/datianzhongxuezizhan/
2835,City Archives,4478,http://aqicn.org/city/china/dongfang/shidanganguanzizhan-/
2836,City Land,4479,http://aqicn.org/city/china/dongfang/shiguotuziyuanjuzhan/
2837,Environmental resources,5251,http://aqicn.org/city/china/dinganxian/dinganhuanjingziyuanjianchadadui/
2838,Environmental resources,5252,http://aqicn.org/city/china/tunchangxian/tunchanghuanjingziyuanjianchadadui/
2839,Land Environment,5253,http://aqicn.org/city/china/chengmaixian/chengmaiguotuhuanjingziyuanjuzhan/
2840,Commission compound,5254,http://aqicn.org/city/china/lingaoxian/weidayuandanganguan/
2841,Land Environment,4480,http://aqicn.org/city/china/ledongxian/guotuhuanjingziyuanju/
2842,Commission for,5255,http://aqicn.org/city/china/lingshuixian/jiweidalouzhan/
2843,Land Environment,5256,http://aqicn.org/city/china/qiongzhongxian/guotuhuanjingziyuanjuzhan/
2844,Volcanoes Geological,5257,http://aqicn.org/city/china/haikou/huoshanqundizhigongyuanzhan/
2845,Haitang Bay,4481,http://aqicn.org/city/china/sanya/haitangwanzizizhan/
2846,Industrial Park,4482,http://aqicn.org/city/china/dongfang/gongyeyuandongbeijiaochangjiezhan/
2847,Industrial Park,4483,http://aqicn.org/city/china/dongfang/gongyeyuanpaichusuozhan/
2848,L,4859,http://aqicn.org/city/china/sanya/luhuitouzizhan/
2849,B,4860,http://aqicn.org/city/china/qionghai/boaoguobinguanzhan/
2850,Land Environment,5258,http://aqicn.org/city/china/changjiangxian/guotuhuanjingziyuanju-/
2851,Middle school,5259,http://aqicn.org/city/china/wanning/zhongxuezizhan/
2852,Qiongnan radio,7017,http://aqicn.org/city/china/wuzhishan/qiongnanguangbodianshifashezhan/
2853,haigui middle,7018,http://aqicn.org/city/china/qionghai/haiguixuexiao/
2854,Water Company,7019,http://aqicn.org/city/china/dinganxian/zilaishuigongsizhan/
2855,Yalong Bay,7086,http://aqicn.org/city/china/sanya/yalongwan-/
2856,Institute of,7087,http://aqicn.org/city/china/wuzhishan/linkesuozizhan/
2857,City Qiongnan,7088,http://aqicn.org/city/china/wuzhishan/shiqiongnanguangbodianshifashetai/
2858,sh,7089,http://aqicn.org/city/china/wanning/shibeishidawanningfuzhong/
2859,ch,7090,http://aqicn.org/city/china/changjiangxian/changjiangbawanglingyajiashanzhuang/
2860,Hu,8630,http://aqicn.org/city/china/haikou/huoshankou/
2861,Haitang Bay,8631,http://aqicn.org/city/china/sanya/haitangwan/
2862,l,8632,http://aqicn.org/city/china/sanya/luhuitou/
2863,h,8633,http://aqicn.org/city/china/danzhou/heqingzhongxue/
2864,h,8634,http://aqicn.org/city/china/tunchangxian/hongqizhongxuezizhan/
2865,Commission compound,8635,http://aqicn.org/city/china/chengmaixian/weidayuan/
2866,Changjiang Bawangling,8636,http://aqicn.org/city/china/changjiangxian/changjiangbawangling/
2867,x,8637,http://aqicn.org/city/china/changjiangxian/xunhuanjingjiyuanquzizhan/
2868,Changjiang pawn,8638,http://aqicn.org/city/china/changjiangxian/changjiangqiziwan/
2869,Lingshui nursing,8639,http://aqicn.org/city/china/lingshuixian/lingshuijinglaoyuan/
2870,Lingshui Tufu,8640,http://aqicn.org/city/china/lingshuixian/lingshuitufuwan/
2871,Wenchang,7884,http://aqicn.org/city/wenchang/
2872,Wanning,7885,http://aqicn.org/city/wanning/
2873,Dinganxian,7886,http://aqicn.org/city/dinganxian/
2874,Jinyun Mountain,1345,http://aqicn.org/city/china/zhongqing/jinyunshan/
2875,Gaojia Garden,1346,http://aqicn.org/city/china/zhongqing/gaojiahuayuan/
2876,Tiansheng,1347,http://aqicn.org/city/china/zhongqing/tiansheng/
2877,Li,1348,http://aqicn.org/city/china/zhongqing/lianglu/
2878,Huqi,1349,http://aqicn.org/city/china/zhongqing/huxi/
2879,Nanping,1350,http://aqicn.org/city/china/zhongqing/nanping/
2880,T,1351,http://aqicn.org/city/china/zhongqing/tangjiatuo/
2881,Ch,1352,http://aqicn.org/city/china/zhongqing/chayuan/
2882,Baishiyi,1353,http://aqicn.org/city/china/zhongqing/baishiyi/
2883,Liberation Monument,1354,http://aqicn.org/city/china/zhongqing/jiefangbei/
2884,Yangjiaping,1355,http://aqicn.org/city/china/zhongqing/yangjiaping/
2885,Konggang,1356,http://aqicn.org/city/china/zhongqing/konggang/
2886,Xinshan village,1357,http://aqicn.org/city/china/zhongqing/xinshancun/
2887,Lijia,1358,http://aqicn.org/city/china/zhongqing/lijia/
2888,Yuxin Street,1359,http://aqicn.org/city/china/zhongqing/yuxinjie/
2889,Panjiaping,7040,http://aqicn.org/city/china/zhongqing/panjiaping/
2890,Caijia,1420,http://aqicn.org/city/china/zhongqing/caijia/
2891,N,1421,http://aqicn.org/city/china/zhongqing/nanquan/
2892,Chongqing,1453,http://aqicn.org/city/chongqing/
2893,City South,9202,http://aqicn.org/city/china/zhongqing/chengnan/
2894,Large bamboo,9203,http://aqicn.org/city/china/zhongqing/dazhulin/
2895,yu,9204,http://aqicn.org/city/china/zhongqing/yuanyang/
2896,l,9205,http://aqicn.org/city/china/zhongqing/longzhouwan/
2897,hu,9206,http://aqicn.org/city/china/zhongqing/huixing/
2898,Huang Jue,9207,http://aqicn.org/city/china/zhongqing/huangjuee/
2899,xi,9208,http://aqicn.org/city/china/zhongqing/xietaizi/
2900,l,9209,http://aqicn.org/city/china/zhongqing/longjingwan/
2901,Guanyin Bridge,9210,http://aqicn.org/city/china/zhongqing/guanyinqiao/
2902,ti,9211,http://aqicn.org/city/china/zhongqing/tieshanping/
2903,Shuangshan,9212,http://aqicn.org/city/china/zhongqing/shuangshan/
2904,f,9213,http://aqicn.org/city/china/zhongqing/futuguan/
2905,Jin Jian,9214,http://aqicn.org/city/china/zhongqing/jinjianlu/
2906,Ruishan West,9215,http://aqicn.org/city/china/zhongqing/ruishanxilu/
2907,Longmen Street,9216,http://aqicn.org/city/china/zhongqing/longmenjie/
2908,Tang Hong,9217,http://aqicn.org/city/china/zhongqing/tangxiang/
2909,Hong National,9218,http://aqicn.org/city/china/zhongqing/xiangguogongyuan/
2910,b,9219,http://aqicn.org/city/china/zhongqing/bowuguan/
2911,North Hill,9220,http://aqicn.org/city/china/zhongqing/beishanlu/
2912,Jiangjin Middle,9221,http://aqicn.org/city/china/zhongqing/jiangjinyizhong/
2913,College Road,9222,http://aqicn.org/city/china/zhongqing/shuyuanlu/
2914,Yingbin Avenue,9223,http://aqicn.org/city/china/zhongqing/yingbindadao/
2915,x,9224,http://aqicn.org/city/china/zhongqing/xinghuazhonglu/
2916,yuanshuai square,9225,http://aqicn.org/city/china/zhongqing/yuanshuaiguangchang/
2917,zh,9226,http://aqicn.org/city/china/zhongqing/zhongloudajie/
2918,High Temple,9227,http://aqicn.org/city/china/zhongqing/gaosilu/
2919,t,9228,http://aqicn.org/city/china/zhongqing/tanzikou/
2920,shu,9229,http://aqicn.org/city/china/zhongqing/shuanglongxilu/
2921,Chunyang Street,9230,http://aqicn.org/city/china/zhongqing/chunyangjie/
2922,w,9231,http://aqicn.org/city/china/zhongqing/wandongbeilu/
2923,Nantong General,9232,http://aqicn.org/city/china/zhongqing/nantongzongyiyuan/
2924,taohua park,9233,http://aqicn.org/city/china/zhongqing/taohuagongyuan/
2925,Lin Zhuang,9234,http://aqicn.org/city/china/zhongqing/linzhuang/
2926,b,9235,http://aqicn.org/city/china/zhongqing/beidajie/
2927,sh,9236,http://aqicn.org/city/china/zhongqing/shangyeerlu/
2928,Shaoling Road,9237,http://aqicn.org/city/china/zhongqing/shaolinglu/
2929,Renmin Road,9238,http://aqicn.org/city/china/zhongqing/renminlu/
2930,Ankang,9239,http://aqicn.org/city/china/zhongqing/ankang/
2931,r,9240,http://aqicn.org/city/china/zhongqing/renmindonglu/
2932,Zhoujiaba,9241,http://aqicn.org/city/china/zhongqing/zhoujiaba/
2933,Baian dam,9242,http://aqicn.org/city/china/zhongqing/baianba/
2934,j,9243,http://aqicn.org/city/china/zhongqing/jingtanerlu/
2935,Environment protection,9244,http://aqicn.org/city/china/zhongqing/huanbaoju/
2936,Shuangjiang,9245,http://aqicn.org/city/china/zhongqing/shuangjiang/
2937,Zhongxian Middle,9246,http://aqicn.org/city/china/zhongqing/zhongxianzhongxue/
2938,h,9247,http://aqicn.org/city/china/zhongqing/hebaojie/
2939,Government Conference,9248,http://aqicn.org/city/china/zhongqing/zhengfuhuiyizhongxin/
2940,College of,9249,http://aqicn.org/city/china/zhongqing/lvyouzhiyexueyuan/
2941,Wanshou Avenue,9250,http://aqicn.org/city/china/zhongqing/wanshoudadao/
2942,Hibiscus Road,9251,http://aqicn.org/city/china/zhongqing/furongzhonglu/
2943,Xiushan County,9252,http://aqicn.org/city/china/zhongqing/xiushanxiangaojizhongxue/
2944,t,9253,http://aqicn.org/city/china/zhongqing/taohuayuanzhonglu/
2945,,9870,http://aqicn.org/city/china/zhongqing/jinfeng/
2946,,9871,http://aqicn.org/city/china/zhongqing/liujiayuan/
2947,,9872,http://aqicn.org/city/china/zhongqing/shangqingsi/
2948,,9873,http://aqicn.org/city/china/zhongqing/shuitu/
2949,,9874,http://aqicn.org/city/china/zhongqing/jianshanlu/
2950,,9875,http://aqicn.org/city/china/zhongqing/rongchangzhongxue/
2951,T,10443,http://aqicn.org/city/china/zhongqing/taijidadao/
2952,,11799,http://aqicn.org/city/china/zhongqing/hufeng/
2953,,11800,http://aqicn.org/city/china/zhongqing/sipaifangxiaoxue/
2954,,11801,http://aqicn.org/city/china/zhongqing/chunshendadao/
